payment_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_avg_amount,transaction_time,hour,day_of_week,recovered,recovery_amount
pay_demo_001002,cust_0730,38753.92,INR,netbanking,insufficient_funds,1,19,4,2712.45,2026-07-19T05:22:02.117372,5,6,0,0.0
pay_demo_001003,cust_0510,5050.82,INR,upi,insufficient_funds,2,9,4,26092.24,2026-08-05T08:56:02.117390,8,2,0,0.0
pay_demo_001004,cust_0466,15823.19,INR,debit_card,insufficient_funds,1,18,2,10924.37,2026-08-09T18:17:02.117406,18,6,1,15281.9
pay_demo_001005,cust_0265,49309.94,INR,debit_card,card_declined,1,4,0,29164.58,2026-04-25T22:39:02.117423,22,5,0,0.0
pay_demo_001006,cust_0880,14473.93,INR,netbanking,network_error,2,4,3,11318.6,2026-03-21T13:39:02.117439,13,5,1,12484.11
pay_demo_001007,cust_0424,25395.93,INR,debit_card,authentication_failed,1,20,0,22360.76,2026-06-26T01:10:02.117455,1,4,1,23722.85
pay_demo_001008,cust_0159,42682.38,INR,debit_card,card_declined,1,12,0,7080.01,2026-05-01T02:57:02.117474,2,4,0,0.0
pay_demo_001009,cust_0358,23400.7,INR,netbanking,bank_timeout,1,3,3,23162.39,2026-07-07T11:41:02.117490,11,1,1,20116.9
pay_demo_001010,cust_0351,49822.62,INR,netbanking,insufficient_funds,2,15,0,8712.06,2026-08-18T06:53:02.117508,6,1,0,0.0
pay_demo_001011,cust_0972,23604.38,INR,credit_card,upi_failure,1,19,3,2340.81,2026-05-27T10:32:02.117525,10,2,0,0.0
pay_demo_001012,cust_0219,2893.06,INR,upi,authentication_failed,1,8,5,5695.12,2026-07-22T21:45:02.117541,21,2,0,0.0
pay_demo_001013,cust_0415,4269.11,INR,netbanking,card_declined,1,8,1,25001.2,2026-08-04T10:41:02.117564,10,1,0,0.0
pay_demo_001014,cust_0987,37708.17,INR,credit_card,insufficient_funds,1,13,3,14527.23,2026-03-04T18:18:02.117582,18,2,1,34522.49
pay_demo_001015,cust_0935,34706.49,INR,netbanking,bank_timeout,1,19,1,2795.36,2026-03-10T05:23:02.117605,5,1,1,30253.39
pay_demo_001016,cust_0681,49321.12,INR,debit_card,bank_timeout,1,14,1,15233.65,2026-06-07T20:12:02.117638,20,6,1,49099.0
pay_demo_001017,cust_0417,13287.57,INR,upi,card_declined,2,4,5,13755.2,2026-04-01T21:00:02.117666,21,2,0,0.0
pay_demo_001018,cust_0224,37336.24,INR,credit_card,card_declined,1,5,4,11637.92,2026-05-30T17:50:02.117684,17,5,0,0.0
pay_demo_001019,cust_0996,34045.49,INR,upi,upi_failure,2,0,2,26951.32,2026-04-21T20:18:02.117701,20,1,0,0.0
pay_demo_001020,cust_0512,32515.8,INR,netbanking,card_declined,1,11,4,13062.55,2026-06-03T20:03:02.117718,20,2,0,0.0
pay_demo_001021,cust_0181,23049.41,INR,debit_card,insufficient_funds,1,5,4,13358.35,2026-06-16T02:18:02.117735,2,1,1,21944.01
pay_demo_001022,cust_0650,14305.77,INR,upi,bank_timeout,2,3,0,19663.93,2026-03-23T10:56:02.117753,10,0,1,13225.12
pay_demo_001023,cust_0770,31266.52,INR,upi,authentication_failed,1,18,0,20197.45,2026-05-12T17:48:02.117782,17,1,0,0.0
pay_demo_001024,cust_0796,22840.57,INR,netbanking,bank_timeout,1,15,0,10843.1,2026-05-01T10:04:02.117799,10,4,1,22225.31
pay_demo_001025,cust_0721,39274.83,INR,netbanking,bank_timeout,2,7,4,8866.33,2026-03-12T15:43:02.117816,15,3,0,0.0
pay_demo_001026,cust_0859,45153.12,INR,netbanking,authentication_failed,1,13,0,958.14,2026-07-19T12:09:02.117832,12,6,1,43911.68
pay_demo_001027,cust_0840,37114.02,INR,debit_card,upi_failure,1,18,3,7634.02,2026-05-19T17:23:02.117849,17,1,1,35134.55
pay_demo_001028,cust_0849,2768.73,INR,netbanking,insufficient_funds,2,12,5,5624.66,2026-06-07T07:52:02.117866,7,6,0,0.0
pay_demo_001029,cust_0448,11702.28,INR,credit_card,network_error,1,18,3,25369.41,2026-03-20T15:09:02.117882,15,4,1,10917.48
pay_demo_001030,cust_0972,16255.75,INR,upi,bank_timeout,1,0,5,23215.95,2026-07-19T23:23:02.117899,23,6,0,0.0
pay_demo_001031,cust_0725,27274.89,INR,upi,network_error,1,4,3,19216.66,2026-05-28T18:47:02.117916,18,3,1,25853.28
pay_demo_001032,cust_0228,14986.74,INR,credit_card,authentication_failed,2,12,2,19948.1,2026-06-18T21:03:02.117933,21,3,0,0.0
pay_demo_001033,cust_0148,31446.41,INR,upi,bank_timeout,1,19,0,3658.76,2026-06-16T15:05:02.117952,15,1,1,27581.46
pay_demo_001034,cust_0080,24813.4,INR,debit_card,insufficient_funds,1,15,0,12705.48,2026-04-25T03:58:02.117969,3,5,1,21874.11
pay_demo_001035,cust_0430,18887.67,INR,debit_card,authentication_failed,2,5,1,9313.27,2026-07-13T02:26:02.117989,2,0,0,0.0
pay_demo_001036,cust_0647,30411.41,INR,upi,bank_timeout,3,11,3,29850.02,2026-03-27T07:02:02.118006,7,4,1,26572.22
pay_demo_001037,cust_0760,12874.15,INR,upi,insufficient_funds,1,17,0,15780.85,2026-07-19T17:07:02.118024,17,6,1,11647.68
pay_demo_001038,cust_0921,11004.5,INR,debit_card,insufficient_funds,1,4,2,8573.16,2026-07-07T21:40:02.118041,21,1,1,10522.64
pay_demo_001039,cust_0668,14857.18,INR,netbanking,card_declined,1,12,1,7877.75,2026-07-08T02:08:02.118061,2,2,1,14606.05
pay_demo_001040,cust_0288,48101.19,INR,upi,network_error,2,18,2,5386.77,2026-07-06T00:31:02.118085,0,0,1,44013.59
pay_demo_001041,cust_0457,21302.12,INR,debit_card,upi_failure,1,19,3,13164.73,2026-04-04T12:39:02.118102,12,5,1,20975.86
pay_demo_001042,cust_0840,3400.46,INR,credit_card,bank_timeout,3,8,4,12589.34,2026-03-26T03:29:02.118119,3,3,1,3070.06
pay_demo_001043,cust_0031,5909.57,INR,debit_card,card_declined,2,11,1,2642.89,2026-03-12T12:39:02.118139,12,3,0,0.0
pay_demo_001044,cust_0149,39019.82,INR,upi,bank_timeout,1,0,5,10201.65,2026-04-30T05:12:02.118157,5,3,1,35048.94
pay_demo_001045,cust_0239,28169.7,INR,netbanking,upi_failure,1,16,1,3536.15,2026-06-17T01:24:02.118177,1,2,1,27942.67
pay_demo_001046,cust_0827,43023.65,INR,upi,network_error,2,13,5,22807.94,2026-06-07T13:50:02.118194,13,6,0,0.0
pay_demo_001047,cust_0202,2673.06,INR,netbanking,card_declined,1,8,3,4018.14,2026-05-04T18:24:02.118212,18,0,0,0.0
pay_demo_001048,cust_0335,29640.32,INR,credit_card,network_error,1,0,5,23607.52,2026-04-02T23:04:02.118228,23,3,1,27247.33
pay_demo_001049,cust_0135,42113.81,INR,netbanking,bank_timeout,2,16,0,10453.0,2026-08-23T21:32:02.118244,21,6,1,36397.62
pay_demo_001050,cust_0822,20870.93,INR,debit_card,upi_failure,1,11,3,2853.13,2026-06-08T08:23:02.118261,8,0,1,17887.66
pay_demo_001051,cust_0306,34883.56,INR,netbanking,card_declined,2,3,2,28162.26,2026-08-01T23:48:02.118278,23,5,0,0.0
pay_demo_001052,cust_0049,41307.74,INR,credit_card,bank_timeout,3,13,1,5520.65,2026-07-10T00:05:02.118293,0,4,1,40144.61
pay_demo_001053,cust_0836,45163.45,INR,upi,authentication_failed,2,8,0,3768.71,2026-06-11T21:46:02.118313,21,3,0,0.0
pay_demo_001054,cust_0338,34458.5,INR,netbanking,upi_failure,1,4,4,14090.47,2026-07-26T13:07:02.118329,13,6,0,0.0
pay_demo_001055,cust_0152,37701.13,INR,netbanking,authentication_failed,1,3,4,16063.87,2026-04-02T08:20:02.118345,8,3,0,0.0
pay_demo_001056,cust_0502,48822.2,INR,debit_card,authentication_failed,1,2,2,23102.96,2026-08-06T12:27:02.118361,12,3,0,0.0
pay_demo_001057,cust_0856,43669.04,INR,credit_card,authentication_failed,1,15,0,6768.03,2026-03-09T17:33:02.118377,17,0,1,42480.23
pay_demo_001058,cust_0193,24484.75,INR,debit_card,insufficient_funds,2,16,4,25824.54,2026-06-09T01:33:02.118394,1,1,0,0.0
pay_demo_001059,cust_0672,7869.15,INR,upi,insufficient_funds,1,11,3,29264.41,2026-03-22T07:50:02.118415,7,6,0,0.0
pay_demo_001060,cust_0799,20130.2,INR,upi,upi_failure,1,9,4,19627.3,2026-07-21T09:06:02.118432,9,1,0,0.0
pay_demo_001061,cust_0110,37302.29,INR,credit_card,bank_timeout,2,5,2,1343.29,2026-03-11T07:34:02.118448,7,2,1,33676.27
pay_demo_001062,cust_0122,46361.0,INR,upi,upi_failure,1,4,3,15314.62,2026-04-19T13:59:02.118465,13,6,0,0.0
pay_demo_001063,cust_0452,13774.93,INR,upi,bank_timeout,1,13,1,9173.17,2026-05-16T18:24:02.118484,18,5,1,12278.82
pay_demo_001064,cust_0623,24782.09,INR,netbanking,bank_timeout,1,20,1,28789.67,2026-07-02T20:59:02.118521,20,3,1,24391.99
pay_demo_001065,cust_0590,13455.68,INR,upi,network_error,1,7,4,21135.61,2026-05-16T11:37:02.118573,11,5,1,11641.8
pay_demo_001066,cust_0752,41238.62,INR,debit_card,card_declined,1,6,2,19288.53,2026-02-28T04:44:02.118611,4,5,1,39592.47
pay_demo_001067,cust_0097,9416.93,INR,netbanking,authentication_failed,1,7,1,9795.82,2026-08-10T18:51:02.118630,18,0,1,8473.57
pay_demo_001068,cust_0467,7263.32,INR,upi,authentication_failed,1,10,0,5736.69,2026-06-21T21:52:02.118647,21,6,1,6913.81
pay_demo_001069,cust_0874,684.75,INR,debit_card,card_declined,1,15,1,14440.76,2026-08-16T23:26:02.118664,23,6,1,651.89
pay_demo_001070,cust_0298,41800.88,INR,credit_card,insufficient_funds,2,3,2,24214.83,2026-06-03T09:31:02.118682,9,2,1,40138.14
pay_demo_001071,cust_0559,13015.51,INR,netbanking,upi_failure,1,0,2,9383.45,2026-06-03T07:13:02.118699,7,2,0,0.0
pay_demo_001072,cust_0680,42876.42,INR,netbanking,bank_timeout,1,16,5,19374.11,2026-07-21T10:08:02.118715,10,1,0,0.0
pay_demo_001073,cust_0226,33036.47,INR,credit_card,upi_failure,1,7,4,22359.87,2026-05-09T12:49:02.118733,12,5,0,0.0
pay_demo_001074,cust_0763,4645.84,INR,netbanking,authentication_failed,1,8,5,20524.65,2026-05-04T07:51:02.118749,7,0,0,0.0
pay_demo_001075,cust_0272,45534.3,INR,debit_card,upi_failure,1,13,2,9625.04,2026-08-17T05:29:02.118767,5,0,1,43497.79
pay_demo_001076,cust_0855,30695.9,INR,netbanking,card_declined,1,11,2,3750.62,2026-08-25T08:03:02.118784,8,1,1,29247.94
pay_demo_001077,cust_0478,34109.97,INR,debit_card,network_error,1,5,2,14861.33,2026-08-11T15:02:02.118801,15,1,1,31315.64
pay_demo_001078,cust_0223,14294.26,INR,upi,bank_timeout,1,0,3,10891.54,2026-08-27T22:46:02.118818,22,3,1,12445.41
pay_demo_001079,cust_0900,14306.62,INR,credit_card,bank_timeout,2,4,5,6303.46,2026-03-31T21:44:02.118835,21,1,1,12630.29
pay_demo_001080,cust_0485,46660.15,INR,credit_card,authentication_failed,1,13,3,29023.75,2026-08-02T15:04:02.118851,15,6,1,41774.99
pay_demo_001081,cust_0319,8830.44,INR,netbanking,authentication_failed,2,18,1,20657.97,2026-07-07T15:54:02.118868,15,1,1,8057.31
pay_demo_001082,cust_0205,15192.9,INR,upi,upi_failure,1,20,3,16602.0,2026-05-23T10:56:02.118885,10,5,0,0.0
pay_demo_001083,cust_0142,26423.26,INR,debit_card,network_error,2,11,3,10948.72,2026-04-30T10:36:02.118903,10,3,1,24288.06
pay_demo_001084,cust_0935,28033.67,INR,netbanking,bank_timeout,2,19,2,23705.65,2026-04-01T07:39:02.118920,7,2,0,0.0
pay_demo_001085,cust_0131,31120.31,INR,debit_card,bank_timeout,2,12,1,12386.79,2026-08-26T09:11:02.118936,9,2,1,30013.96
pay_demo_001086,cust_0531,23118.99,INR,upi,bank_timeout,1,20,0,10337.76,2026-08-03T14:26:02.118953,14,0,1,21320.8
pay_demo_001087,cust_0340,43242.84,INR,upi,authentication_failed,1,16,5,21650.07,2026-03-01T17:29:02.118975,17,6,0,0.0
pay_demo_001088,cust_0148,28190.05,INR,netbanking,insufficient_funds,1,20,1,9376.32,2026-06-09T00:03:02.118991,0,1,1,23988.82
pay_demo_001089,cust_0497,31258.46,INR,credit_card,bank_timeout,1,4,4,26457.02,2026-04-16T20:47:02.119010,20,3,1,27527.58
pay_demo_001090,cust_0486,1427.89,INR,netbanking,card_declined,1,3,2,12434.44,2026-07-11T16:09:02.119027,16,5,1,1395.28
pay_demo_001091,cust_0267,41119.99,INR,netbanking,authentication_failed,1,13,1,19267.82,2026-07-11T19:10:02.119048,19,5,1,39544.67
pay_demo_001092,cust_0247,8704.62,INR,credit_card,card_declined,1,9,5,3450.58,2026-03-30T08:39:02.119066,8,0,0,0.0
pay_demo_001093,cust_0684,13904.03,INR,netbanking,authentication_failed,2,14,3,24498.06,2026-07-21T23:44:02.119084,23,1,0,0.0
pay_demo_001094,cust_0469,6182.3,INR,netbanking,bank_timeout,1,1,5,19687.46,2026-03-12T04:34:02.119100,4,3,1,5294.49
pay_demo_001095,cust_0929,17865.4,INR,credit_card,card_declined,2,14,2,769.04,2026-07-18T12:30:02.119116,12,5,1,17479.08
pay_demo_001096,cust_0516,10696.85,INR,netbanking,network_error,1,20,1,10880.08,2026-04-05T13:33:02.119133,13,6,1,10239.85
pay_demo_001097,cust_0806,7173.96,INR,debit_card,card_declined,1,20,3,11607.42,2026-04-29T04:20:02.119149,4,2,0,0.0
pay_demo_001098,cust_0185,28886.74,INR,debit_card,insufficient_funds,1,18,4,10768.81,2026-03-22T11:58:02.119165,11,6,1,24748.41
pay_demo_001099,cust_0873,36697.3,INR,credit_card,bank_timeout,1,15,5,14554.18,2026-06-29T00:12:02.119182,0,0,1,32495.19
pay_demo_001100,cust_0922,44061.62,INR,netbanking,card_declined,2,1,4,7889.27,2026-08-18T00:58:02.119199,0,1,0,0.0
pay_demo_001101,cust_0453,38214.93,INR,upi,insufficient_funds,1,14,3,4429.89,2026-03-17T05:27:02.119215,5,1,0,0.0
pay_demo_001102,cust_0205,9946.75,INR,netbanking,card_declined,1,7,1,22393.54,2026-05-08T07:11:02.119250,7,4,0,0.0
pay_demo_001103,cust_0809,9776.33,INR,upi,authentication_failed,3,3,1,1480.56,2026-07-23T23:39:02.119269,23,3,1,9445.48
pay_demo_001104,cust_0582,27419.73,INR,upi,upi_failure,1,20,4,15137.18,2026-07-05T05:10:02.119287,5,6,0,0.0
pay_demo_001105,cust_0486,25142.34,INR,debit_card,network_error,2,4,0,13446.9,2026-03-20T11:07:02.119303,11,4,0,0.0
pay_demo_001106,cust_0073,28543.79,INR,credit_card,network_error,1,3,3,7301.92,2026-03-27T06:41:02.119319,6,4,1,24358.74
pay_demo_001107,cust_0842,47042.75,INR,debit_card,card_declined,2,2,1,29059.39,2026-08-08T06:26:02.119338,6,5,0,0.0
pay_demo_001108,cust_0248,42689.12,INR,debit_card,card_declined,1,17,5,26808.35,2026-03-31T08:03:02.119361,8,1,0,0.0
pay_demo_001109,cust_0940,49249.71,INR,upi,bank_timeout,1,8,1,10368.97,2026-08-12T19:49:02.119377,19,2,1,45903.84
pay_demo_001110,cust_0752,16614.54,INR,upi,insufficient_funds,1,18,4,21241.18,2026-08-18T12:58:02.119395,12,1,1,16489.7
pay_demo_001111,cust_0613,37016.61,INR,upi,network_error,1,4,2,21838.23,2026-08-01T22:31:02.119415,22,5,0,0.0
pay_demo_001112,cust_0520,11417.2,INR,debit_card,card_declined,1,7,0,27971.77,2026-08-21T17:28:02.119434,17,4,1,10746.11
pay_demo_001113,cust_0389,34160.67,INR,upi,network_error,1,12,3,21015.5,2026-05-09T01:35:02.119456,1,5,0,0.0
pay_demo_001114,cust_0563,7060.97,INR,netbanking,bank_timeout,2,11,2,6212.55,2026-05-08T22:47:02.119476,22,4,1,6247.58
pay_demo_001115,cust_0603,700.47,INR,netbanking,authentication_failed,2,17,4,1850.5,2026-08-24T00:47:02.119499,0,0,0,0.0
pay_demo_001116,cust_0833,3032.81,INR,upi,insufficient_funds,1,9,0,9766.71,2026-03-26T03:06:02.119520,3,3,0,0.0
pay_demo_001117,cust_0251,49904.82,INR,credit_card,network_error,1,3,5,2765.71,2026-06-24T06:49:02.119538,6,2,0,0.0
pay_demo_001118,cust_0507,35321.71,INR,debit_card,insufficient_funds,1,9,2,23516.15,2026-06-14T03:47:02.119557,3,6,0,0.0
pay_demo_001119,cust_0540,44670.33,INR,debit_card,authentication_failed,1,3,0,10725.75,2026-05-14T01:23:02.119573,1,3,0,0.0
pay_demo_001120,cust_0498,14133.24,INR,credit_card,insufficient_funds,2,16,1,9495.71,2026-04-08T17:55:02.119589,17,2,0,0.0
pay_demo_001121,cust_0382,36300.56,INR,credit_card,bank_timeout,3,14,5,23043.66,2026-07-29T23:31:02.119605,23,2,0,0.0
pay_demo_001122,cust_0857,1881.06,INR,debit_card,network_error,1,2,0,8733.23,2026-03-24T11:31:02.119621,11,1,1,1604.22
pay_demo_001123,cust_0392,19356.23,INR,upi,insufficient_funds,1,5,5,13217.01,2026-08-14T02:43:02.119640,2,4,0,0.0
pay_demo_001124,cust_0033,27169.15,INR,debit_card,bank_timeout,2,10,2,24402.19,2026-03-29T17:14:02.119656,17,6,1,23205.22
pay_demo_001125,cust_0744,41496.12,INR,netbanking,card_declined,2,1,0,16822.18,2026-03-07T14:08:02.119673,14,5,0,0.0
pay_demo_001126,cust_0961,26831.12,INR,netbanking,network_error,2,16,2,5295.19,2026-05-22T09:15:02.119690,9,4,0,0.0
pay_demo_001127,cust_0947,12063.7,INR,upi,upi_failure,2,8,0,29964.78,2026-04-11T14:41:02.119706,14,5,1,11287.55
pay_demo_001128,cust_0040,30854.25,INR,debit_card,upi_failure,1,20,4,864.0,2026-06-10T05:20:02.119723,5,2,1,27711.7
pay_demo_001129,cust_0271,42410.11,INR,netbanking,card_declined,1,0,3,1591.61,2026-05-28T08:22:02.119741,8,3,0,0.0
pay_demo_001130,cust_0865,27919.1,INR,netbanking,bank_timeout,1,2,2,26962.81,2026-04-08T13:58:02.119756,13,2,1,25575.74
pay_demo_001131,cust_0265,38345.65,INR,debit_card,upi_failure,2,4,1,19094.98,2026-07-21T04:21:02.119774,4,1,0,0.0
pay_demo_001132,cust_0051,11787.09,INR,upi,insufficient_funds,1,14,4,9861.37,2026-04-08T01:48:02.119790,1,2,0,0.0
pay_demo_001133,cust_0063,47594.85,INR,debit_card,upi_failure,1,11,4,21690.42,2026-03-27T16:40:02.119808,16,4,1,41234.97
pay_demo_001134,cust_0520,22301.87,INR,upi,insufficient_funds,1,18,2,24959.57,2026-03-06T10:58:02.119825,10,4,1,21103.88
pay_demo_001135,cust_0897,14297.6,INR,upi,upi_failure,1,11,2,29265.42,2026-03-14T12:32:02.119842,12,5,1,14174.24
pay_demo_001136,cust_0302,31171.44,INR,credit_card,upi_failure,1,4,4,1253.29,2026-03-25T17:11:02.119859,17,2,1,27959.72
pay_demo_001137,cust_0733,39087.51,INR,debit_card,insufficient_funds,1,18,0,19883.25,2026-07-20T11:14:02.119877,11,0,0,0.0
pay_demo_001138,cust_0665,4106.56,INR,upi,insufficient_funds,1,18,5,16672.87,2026-05-12T06:16:02.119893,6,1,0,0.0
pay_demo_001139,cust_0125,42410.23,INR,upi,network_error,1,16,4,13510.01,2026-06-20T17:09:02.119914,17,5,1,39708.13
pay_demo_001140,cust_0933,12352.64,INR,credit_card,upi_failure,1,10,5,29185.71,2026-03-03T16:34:02.119931,16,1,1,11857.54
pay_demo_001141,cust_0902,20614.31,INR,upi,upi_failure,1,2,2,19773.23,2026-03-26T16:34:02.119947,16,3,1,19953.53
pay_demo_001142,cust_0236,28553.24,INR,credit_card,network_error,1,13,5,17750.28,2026-07-23T04:46:02.119964,4,3,1,27678.89
pay_demo_001143,cust_0350,15829.45,INR,upi,card_declined,1,4,4,15078.91,2026-07-08T18:06:02.119984,18,2,0,0.0
pay_demo_001144,cust_0465,972.51,INR,upi,card_declined,1,17,5,27938.69,2026-08-02T19:07:02.120000,19,6,1,831.6
pay_demo_001145,cust_0442,1391.79,INR,credit_card,bank_timeout,1,16,3,27175.68,2026-05-29T19:37:02.120017,19,4,1,1328.52
pay_demo_001146,cust_0248,35656.78,INR,upi,upi_failure,2,10,4,18458.34,2026-07-31T01:00:02.120034,1,4,0,0.0
pay_demo_001147,cust_0076,36989.67,INR,debit_card,card_declined,2,20,3,22350.58,2026-05-08T14:14:02.120050,14,4,0,0.0
pay_demo_001148,cust_0489,35065.66,INR,credit_card,authentication_failed,2,16,0,4991.56,2026-08-26T05:25:02.120066,5,2,0,0.0
pay_demo_001149,cust_0379,33760.57,INR,netbanking,card_declined,1,5,4,21814.73,2026-06-17T20:48:02.120084,20,2,1,30202.28
pay_demo_001150,cust_0350,2604.74,INR,netbanking,upi_failure,1,10,1,28628.65,2026-08-17T00:06:02.120102,0,0,0,0.0
pay_demo_001151,cust_0749,10691.9,INR,debit_card,network_error,2,10,0,10746.7,2026-07-16T20:44:02.120121,20,3,0,0.0
pay_demo_001152,cust_0281,24434.46,INR,credit_card,insufficient_funds,1,8,4,22727.33,2026-06-29T02:45:02.120140,2,0,0,0.0
pay_demo_001153,cust_0145,4979.61,INR,credit_card,bank_timeout,1,1,4,16368.52,2026-07-09T23:31:02.120161,23,3,1,4854.5
pay_demo_001154,cust_0027,18603.12,INR,debit_card,network_error,1,14,4,4222.27,2026-05-03T14:04:02.120180,14,6,1,16118.53
pay_demo_001155,cust_0724,45975.35,INR,upi,card_declined,2,15,2,3062.48,2026-07-23T15:16:02.120197,15,3,0,0.0
pay_demo_001156,cust_0685,5999.84,INR,debit_card,bank_timeout,2,7,5,2693.33,2026-07-18T07:41:02.120213,7,5,1,5348.35
pay_demo_001157,cust_0646,36828.98,INR,upi,authentication_failed,1,1,3,3462.94,2026-02-28T07:42:02.120230,7,5,0,0.0
pay_demo_001158,cust_0195,42103.27,INR,upi,authentication_failed,1,7,1,17797.13,2026-07-02T02:50:02.120246,2,3,0,0.0
pay_demo_001159,cust_0272,23611.75,INR,netbanking,insufficient_funds,2,9,1,6357.9,2026-08-05T07:08:02.120262,7,2,0,0.0
pay_demo_001160,cust_0741,37522.41,INR,upi,card_declined,1,17,4,6652.14,2026-07-13T22:36:02.120277,22,0,1,35766.26
pay_demo_001161,cust_0629,19138.45,INR,credit_card,authentication_failed,1,16,5,28652.89,2026-06-12T16:06:02.120296,16,4,1,17106.28
pay_demo_001162,cust_0497,24613.05,INR,netbanking,network_error,1,15,2,3347.73,2026-07-30T14:36:02.120313,14,3,1,24499.94
pay_demo_001163,cust_0334,12520.33,INR,netbanking,bank_timeout,1,10,5,3849.32,2026-03-02T11:17:02.120332,11,0,0,0.0
pay_demo_001164,cust_0132,38729.35,INR,netbanking,card_declined,1,7,0,9082.44,2026-04-20T17:06:02.120348,17,0,1,37863.68
pay_demo_001165,cust_0419,3228.0,INR,debit_card,upi_failure,1,13,3,24366.4,2026-05-11T11:46:02.120368,11,0,1,3185.57
pay_demo_001166,cust_0275,24378.17,INR,credit_card,upi_failure,1,1,2,13705.27,2026-07-02T05:06:02.120386,5,3,1,21330.42
pay_demo_001167,cust_0212,39021.69,INR,upi,network_error,1,4,4,16423.14,2026-08-22T11:57:02.120405,11,5,0,0.0
pay_demo_001168,cust_0800,35295.58,INR,debit_card,network_error,1,1,4,6708.67,2026-04-12T17:52:02.120422,17,6,1,34438.69
pay_demo_001169,cust_0406,43014.2,INR,credit_card,upi_failure,2,11,2,12695.16,2026-04-08T00:47:02.120439,0,2,1,42627.16
pay_demo_001170,cust_0037,42305.0,INR,upi,network_error,1,15,0,5129.89,2026-06-11T23:48:02.120457,23,3,0,0.0
pay_demo_001171,cust_0647,38666.1,INR,credit_card,bank_timeout,1,3,3,19830.64,2026-07-25T00:06:02.120472,0,5,1,34432.15
pay_demo_001172,cust_0087,4011.05,INR,netbanking,bank_timeout,1,17,4,27609.75,2026-08-03T00:25:02.120492,0,0,1,3886.28
pay_demo_001173,cust_0199,41607.29,INR,debit_card,upi_failure,1,0,2,8584.47,2026-07-07T20:46:02.120512,20,1,0,0.0
pay_demo_001174,cust_0993,32871.33,INR,netbanking,card_declined,1,2,1,29023.15,2026-04-06T15:32:02.120529,15,0,0,0.0
pay_demo_001175,cust_0292,45401.75,INR,credit_card,card_declined,1,15,5,12112.53,2026-05-24T06:17:02.120554,6,6,0,0.0
pay_demo_001176,cust_0111,22723.06,INR,upi,card_declined,2,14,2,14565.79,2026-07-31T03:43:02.120573,3,4,0,0.0
pay_demo_001177,cust_0341,7359.81,INR,upi,bank_timeout,1,6,3,18005.58,2026-08-06T19:37:02.120589,19,3,1,6936.42
pay_demo_001178,cust_0485,26265.6,INR,credit_card,bank_timeout,2,8,3,9687.92,2026-06-02T20:00:02.120607,20,1,1,23592.19
pay_demo_001179,cust_0579,30016.76,INR,upi,upi_failure,1,17,3,16594.87,2026-06-08T03:47:02.120628,3,0,1,26963.33
pay_demo_001180,cust_0726,24253.22,INR,upi,bank_timeout,1,2,3,4254.83,2026-08-24T18:29:02.120647,18,0,1,23336.99
pay_demo_001181,cust_0171,10028.91,INR,upi,bank_timeout,2,15,1,18971.86,2026-04-15T08:54:02.120664,8,2,1,9651.31
pay_demo_001182,cust_0561,21023.74,INR,upi,upi_failure,1,9,5,27698.12,2026-03-07T15:29:02.120681,15,5,1,18886.84
pay_demo_001183,cust_0911,18707.26,INR,credit_card,insufficient_funds,1,6,4,28583.86,2026-05-24T07:24:02.120701,7,6,0,0.0
pay_demo_001184,cust_0258,23711.08,INR,credit_card,upi_failure,2,4,1,15969.16,2026-04-28T23:42:02.120718,23,1,1,21635.07
pay_demo_001185,cust_0154,23630.57,INR,upi,upi_failure,2,6,5,3268.51,2026-05-02T13:56:02.120735,13,5,0,0.0
pay_demo_001186,cust_0063,31323.64,INR,credit_card,bank_timeout,1,17,1,10676.24,2026-08-24T17:45:02.120751,17,0,1,27960.36
